"AID","GSWGT4_2"
"96710217",1683.651330799
"96710237",6861.337456982
"96710284",1248.878396174
"96710311",5679.845155688
"96710333",5470.284059612
"96710438",813.646842105
"96710470",6311.788917295
"96710480",1144.857720745
"96710587",6659.168489703
"96710839",7180.221042996
"96710888",6607.170702534
"96710970",9270.252555882
"96710983",4780.727932414
"96711075",3235.195766119
"96711076",942.652934372
"96711162",6191.221729972
"96711175",3665.508666493
"96712146",11257.018171744
"96712213",4012.498590669
"96712215",4012.498590669
"96712311",6166.113955699
"96712349",5597.859989881
"96712372",3452.196133296
"96712900",22054.394747957
"96712905",19026.303349267
"96712909",22054.394747957
"96712916",6585.212224997
"96712973",7990.714341312
"96713133",5351.881749885
"96713202",5159.979892502
"96713231",4625.771143369
"96713234",5309.04639765
"96713293",4590.584515173
"96713333",4625.771143369
"96713338",828.036704035
"96713393",4681.555123211
"96713395",4590.584515173
"96714010",10432.400343845
"96714015",11157.93524421
"96714020",6489.593431078
"96714047",5813.606983314
"96714083",5922.491250286
"96714219",12276.066912521
"96714232",6482.026700566
"96714234",3988.496278742
"96714240",3745.537864693
"96714320",7683.40003043
"96714336",3988.496278742
"96714380",6366.110433796
"96714931",8328.186719954
"96714937",3988.496278742
"96715164",8686.091495954
"96715221",5467.012706712
"96715254",1520.920222393
"96715260",6435.748906756
"96715281",5620.661594688
"96715287",5620.661594688
"96715289",4108.466884236
"96715354",2145.444216924
"96715355",4037.237857933
"96715828",1642.689016121
"96715927",1920.296469978
"96715928",1398.424948777
"96715930",7467.155480288
"96715932",7618.892597687
"96715935",8264.499060061
"96715938",7509.707094183
"96715953",1718.944366038
"96715982",5620.661594688
"96715986",2722.386142243
"96715987",2640.291758117
"96715992",4252.067528239
"96715998",3708.093606553
"96716015",6119.990678194
"96716152",3367.873734257
"96716334",4936.716116376
"96716489",6043.764733641
"96716523",4461.240601087
"96716667",3662.872606696
"96716903",3956.93874068
"96716905",4379.461039669
"96716910",4909.430011155
"96716930",5663.756628666
"96716974",579.214252494
"96716975",600.482061025
"96717050",4334.788855555
"96717154",6978.655712926
"96717160",3369.061142491
"96717168",6576.599108894
"96717354",8949.641956901
"96717468",6084.711508925
"96717911",6214.865187486
"96717912",6201.08224005
"96717914",6201.08224005
"96717915",6201.08224005
"96717916",6201.08224005
"96717958",8949.641956901
"96717963",6599.425596268
"96718013",3636.375320229
"96718041",7165.265629246
"96718145",5308.739825055
"96718148",6245.597549521
"96718172",7308.663542693
"96718202",4055.500463316
"96718207",3037.349047383
"96718212",2986.89453275
"96718219",4676.142139908
"96718224",7682.01001086
"96718269",5034.665487144
"96718298",4013.409950599
"96718362",5027.903993752
"96718372",8822.368418399
"96718385",6646.163881525
"96718393",4013.409950599
"96718687",1089.337292942
"96718824",7682.01001086
"96718945",5308.739825055
"96718969",4494.82300565
"96719375",15049.667047148
"96719930",1904.443686636
"96719935",1735.759722943
"96719937",1756.751756497
"96719939",2666.19339753
"97374972",2659.522177407
"97374976",3220.495092144
"97500221",736.696797849
"97500227",2441.509940003
"97500273",6058.970427711
"97500519",5577.373902992
"97500535",5422.243736725
"97500639",5507.493166767
"97500651",4483.079230646
"97500713",6764.405160161
"97500756",5002.40561778
"97500972",6388.716015291
"97503234",4517.433546519
"97503407",4664.162098989
"97503839",4707.364341942
"97503904",4158.770050085
"97504001",7082.006707733
"97504107",987.893608204
"97504202",1224.423758893
"97504208",4553.159736815
"97504304",579.846122088
"97504342",5157.769547352
"97504443",5157.769547352
"97504501",881.762418106
"97504523",7273.718859902
"97504703",699.503388894
"97504784",9810.846412579
"97506023",3899.85029377
"97506047",1998.872607263
"97506096",5618.217476745
"97506101",5435.123288456
"97506156",6117.240877176
"97506176",4503.634588254
"97506329",2549.074951168
"97506330",3545.079609385
"97506332",3439.605970325
"97506336",3170.854199055
"97506696",3490.032199508
"97506775",4075.990426065
"97506932",3654.315997667
"97506952",5377.520913143
"97506999",5618.217476745
"97507152",5337.791015561
"97507853",4195.033342814
"97508073",18834.047290007
"97508280",5570.15477659
"97508460",3369.363703949
"97508532",6314.452650226
"97508989",1289.431623203
"97540051",4330.677039546
"97543903",3485.172893141
"97546678",508.190203706
"97546871",4075.990426065
"97548372",13660.774596521
"97570024",2047.402346182
"97570077",784.659356368
"97570088",6789.210555973
"97570089",5860.653880044
"97570213",5028.724504761
"97570231",4464.365884572
"97570272",7758.904985794
"97570391",4826.4225895
"97570472",4441.786251591
"97570490",5811.425030093
"97570523",3253.348706507
"97570714",8889.321355906
"97570725",2300.944620661
"97570726",2233.175588033
"97570739",3811.267912279
"97570851",4485.011516003
"97570875",4794.215841227
"97570892",4284.10577755
"97570938",4347.660343323
"97570992",3996.540043252
"97571068",5279.652864451
"97571079",2074.391264657
"97571100",711.322214347
"97571113",2708.659803184
"97571116",4070.914865431
"97571200",2115.501313932
"97571207",1602.07213567
"97571208",2606.280745868
"97571216",4070.914865431
"97571409",1981.041183514
"97571465",4553.411182983
"97571509",2396.249890599
"97571600",1602.07213567
"97571701",2573.135403791
"97571764",4471.441673022
"97571802",3216.097308411
"97571812",3502.413796205
"97571818",2832.75585641
"97571868",8323.193746446
"97571875",2074.391264657
"97571900",2573.135403791
"97571960",4471.441673022
"97572000",5512.024760816
"97572043",5602.1105235
"97572066",7819.42904763
"97572071",4058.499341762
"97572076",1821.036586088
"97572078",4533.660294271
"97572102",4768.327980166
"97572145",5276.833116759
"97572163",4297.402483045
"97572191",2060.74931479
"97572216",4171.389278053
"97572220",1461.141015612
"97572221",1880.339350165
"97572266",4502.992751545
"97572271",4533.660294271
"97572278",4932.113233738
"97572282",902.121616841
"97572292",2836.117642578
"97572310",4656.461630934
"97572313",4171.389278053
"97572319",6241.611817396
"97572320",1677.524720509
"97572323",1357.87511821
"97572362",4192.364162881
"97572367",4688.930165193
"97572381",893.33831014
"97572387",1863.252082961
"97572464",3831.699531173
"97572643",5081.134461243
"97572660",5055.715488254
"97572808",5512.024760816
"97572860",4476.002171821
"97572861",6352.918527827
"97572914",4171.389278053
"97572947",4346.317560987
"97572967",4297.402483045
"97572980",1310.245577762
"97573038",3389.445860675
"97573210",2578.824315865
"97573293",5249.366862958
"97573295",5845.106748336
"97573319",2034.098208516
"97573333",538.169950513
"97573418",1797.971346098
"97573419",3564.588069724
"97573496",4552.845784883
"97573612",2013.534960142
"97573616",2248.107155173
"97573910",2456.849539505
"97573916",4022.828894407
"97573933",849.135347581
"97573942",2872.496272719
"97573943",3357.611936196
"97573946",2631.124227091
"97573949",3683.250446186
"97573952",4010.956023518
"97573953",4440.356597644
"97573954",3537.46333291
"97573957",3082.740191979
"97574003",6489.881970266
"97574031",4173.57406976
"97574044",5762.684790478
"97574089",6972.539960191
"97574091",6382.755632031
"97574102",579.846122088
"97574126",10068.716749014
"97574127",7273.718859902
"97574142",5762.684790478
"97574300",1218.767913644
"97574303",6489.881970266
"97574410",2451.674157337
"97574413",1256.921214953
"97574419",9158.471240385
"97574490",5890.06796298
"97574498",6967.82627482
"97574533",7620.370998172
"97574611",4361.162268589
"97574649",5762.684790478
"97574703",881.762418106
"97574707",981.844958966
"97574739",4645.897688934
"97574800",699.503388894
"97574815",1190.564808089
"97574835",4665.219262801
"97574839",3452.362480791
"97575003",3184.294976179
"97575020",3864.757637931
"97575092",2309.519436076
"97575096",3332.089135392
"97575130",2923.563707383
"97575153",3590.111625203
"97575154",4240.211521239
"97575177",5090.399626593
"97575194",3534.688658227
"97575199",3332.089135392
"97575219",3173.268091322
"97575221",3864.757637931
"97575226",1358.46555532
"97575240",1301.562245985
"97575254",4549.602217845
"97575260",5560.111587548
"97575262",4694.584689827
"97575267",3903.098651087
"97575287",4093.676948627
"97575296",3226.451001941
"97575303",3072.764353528
"97575312",3364.911494364
"97575331",3773.114765636
"97575333",1576.971077169
"97575335",1350.932794916
"97575339",2923.563707383
"97575351",2444.20978829
"97575355",5803.870270523
"97575356",3367.336697916
"97575366",4784.343989592
"97575398",3119.379624113
"97575409",4573.150386771
"97575433",3290.912008531
"97575463",4931.96716428
"97575471",4922.783758345
"97575800",2925.002984167
"97575820",1956.5047413
"97575830",2973.684334116
"97575900",3184.294976179
"97575918",4339.81614199
"97575922",1039.701338287
"97575940",1171.571446329
"97575942",1389.261831663
"97575946",1481.40356994
"97575956",4240.211521239
"97575964",4784.343989592
"97575994",2661.999321741
"97575997",3167.668541111
"97576012",4376.049076248
"97576051",4429.782913434
"97576061",3239.490342793
"97576148",2242.433075458
"97576169",4745.718930074
"97576210",5099.055708191
"97576261",3961.628466489
"97576289",4225.500655745
"97576315",3920.398785187
"97576367",3769.634057332
"97576406",3781.790795564
"97576411",5099.055708191
"97576452",3437.587200113
"97576507",3525.846229453
"97576535",3654.315997667
"97576566",4745.718930074
"97576575",322.644957324
"97576594",421.000692482
"97576617",3226.75880406
"97576619",3226.75880406
"97576622",3437.787974474
"97576635",3675.014615084
"97576663",3213.989643489
"97576673",478.480875344
"97576784",3582.399650771
"97576866",3213.989643489
"97576913",4250.04940432
"97576951",5377.520913143
"97577053",4283.460899771
"97577068",4257.504276885
"97577122",3114.23619398
"97577123",1948.252259767
"97577127",1008.542366399
"97577167",4539.170558222
"97577220",911.240064719
"97577226",1948.252259767
"97577227",911.240064719
"97577229",2219.02152469
"97577281",6556.327671984
"97577322",1178.710865916
"97577327",1008.542366399
"97577511",5733.278771523
"97577588",4488.131522585
"97577717",3617.629107262
"97577865",4979.960948419
"97577918",5226.190618345
"97577922",621.917437994
"97577927",851.759066906
"97577961",4742.728493254
"97578005",1092.647637794
"97578112",1372.417476225
"97578122",4172.656451705
"97578132",765.909376043
"97578149",5429.12651812
"97578211",4140.110644137
"97578219",3592.378773181
"97578245",6232.138574972
"97578263",6781.640312911
"97578290",4275.991640136
"97578298",4275.991640136
"97578314",4284.837967091
"97578317",3949.416295731
"97578366",2932.654197614
"97578394",3357.80062339
"97578442",5222.2843072
"97578482",7293.249912282
"97578485",3808.427484354
"97578496",3977.898267454
"97578532",5558.350255529
"97578541",4780.90986381
"97578580",1289.431623203
"97578585",1026.165643233
"97578608",1092.647637794
"97578690",4275.991640136
"97578812",7948.92037701
"97578823",6979.231613998
"97578883",1289.431623203
"97578889",1317.60534762
"97578911",1149.455910943
"97578980",4783.157012191
"97579237",2858.265094842
"97579238",3454.244897854
"97579263",2557.883013176
"97579268",2993.815277324
"97579274",5956.058701182
"97579293",3733.81699822
"97579295",4102.646346634
"97579298",4710.216599527
"97579299",3085.836433516
"97579338",2858.265094842
"97579376",6909.977318195
"97579935",2904.678053654
"97579946",2639.24638429
"97579948",3372.740356021
"97579960",2515.273497513
"97579963",2993.815277324
"97579967",2833.889413981
"97579973",5960.537994711
"97579986",4090.852713122
"97579987",4609.051146659
"97579992",3703.069480181
"97579996",3703.069480181
"97590354",436.559831355
"97606524",4985.311295352
"97608170",6272.064858753
"97608178",895.875723647
"97608870",5456.455535378
"97608972",6272.064858753
"97614378",4771.10366836
"97614777",3488.446363987
"97614875",3488.446363987
"97619466",4674.047022685
"97619960",7509.814446749
"97619969",6281.578952837
"97646125",1014.07738821
"97646225",4021.987285347
"97676929",5435.136662421
"97676956",4712.640622349
"97678071",5279.218064377
"97678273",5830.824880745
"97678274",730.545209599
"97678371",4172.735059845
"97678577",4172.735059845
"97678775",1093.862474502
"97710039",7180.221042996
"97710114",5265.011390843
"97710115",7635.801302012
"97710183",7551.665119118
"97710198",5176.518155261
"97710215",4068.430975677
"97710255",5081.347224968
"97710455",5081.347224968
"97710486",1671.64584508
"97710575",6430.84169499
"97710657",5081.347224968
"97710686",4024.208000853
"97711063",6191.221729972
"97711065",4014.161489581
"97711071",3665.508666493
"97711072",3665.508666493
"97712240",7119.505493906
"97712279",6754.764496653
"97712290",4635.999936571
"97712972",7990.714341312
"97712990",3370.750511323
"97712994",3108.900277446
"97712995",4084.086191062
"97712998",3370.750511323
"97712999",4635.999936571
"97713039",2849.58461848
"97713236",5883.27665109
"97713295",4590.584515173
"97713393",4681.555123211
"97713404",7229.970048876
"97713507",850.119962674
"97713607",7546.660935197
"97713994",5648.224446674
"97714011",17896.171840529
"97714018",11866.940021872
"97714021",5645.220264178
"97714029",7683.40003043
"97714046",3745.537864693
"97714097",3928.00846611
"97714119",15014.876630539
"97714214",10432.400343845
"97714234",4461.846278638
"97714480",5922.491250286
"97714489",5922.491250286
"97714894",6241.656060519
"97714915",11866.940021872
"97714933",9211.965793759
"97714981",7364.999843075
"97714991",4809.823065148
"97715120",895.685929536
"97715124",1920.296469978
"97715250",1520.920222393
"97715351",1960.778124065
"97715354",1350.314318985
"97715355",4037.237857933
"97715363",4973.960866234
"97715898",908.332630408
"97715952",1520.920222393
"97715953",2851.963590739
"97715983",2640.291758117
"97715984",4660.257694941
"97715986",4660.257694941
"97715987",5620.661594688
"97715989",4660.257694941
"97716065",3759.088660265
"97716090",833.615888454
"97716098",2833.672983958
"97716153",4740.185110476
"97716160",2712.643431239
"97716162",3759.088660265
"97716186",5815.262903524
"97716316",4909.430011155
"97716318",5554.230103129
"97716335",8954.160467723
"97716338",5663.756628666
"97716880",5815.262903524
"97716884",6043.764733641
"97716908",4379.461039669
"97716931",3106.781679716
"97716973",471.140445239
"97716975",619.052459264
"97716976",524.398988111
"97716977",600.482061025
"97717059",8949.641956901
"97717162",3196.453742567
"97717867",4360.938633613
"97717958",6071.433051818
"97717964",3829.239882678
"97718040",6453.085482535
"97718048",7165.265629246
"97718109",3037.349047383
"97718125",4834.454200427
"97718145",6245.597549521
"97718147",5308.739825055
"97718185",1299.879993795
"97718192",3985.427087274
"97718212",4994.386950716
"97718215",4676.142139908
"97718277",7126.521155147
"97718289",992.010557903
"97718300",3037.349047383
"97718314",2942.796869324
"97718375",7126.521155147
"97718886",5706.778414571
"97718888",1089.337292942
"97718910",2942.796869324
"97718948",6245.597549521
"97718960",3029.599932743
"97718990",3985.427087274
"97718993",6236.933873966
"97719278",6622.634953524
"97719936",1756.751756497
"98316359",509.766684143
"98316456",5603.730772424
"98500013",8889.321355906
"98500035",4284.907455013
"98500210",8889.321355906
"98500373",4747.385302935
"98500510",5472.980665378
"98500558",4553.953841041
"98500631",4396.524982009
"98500636",6450.393647386
"98500659",3940.931726033
"98500831",5083.315054559
"98500910",5028.724504761
"98500927",3882.011417601
"98500979",4083.994977248
"98500988",5778.319856797
"98503002",4148.600998313
"98503032",3389.445860675
"98503337",4072.103966247
"98504005",1086.699866141
"98504108",3508.780229877
"98504249",4121.503267023
"98504280",9810.846412579
"98504304",981.844958966
"98504306",6879.196968851
"98504406",708.535707978
"98504524",6538.706890138
"98504600",737.240584936
"98504629",6250.748331911
"98504703",1420.481037491
"98504801",1158.891583198
"98504806",475.458623939
"98504843",4128.746639006
"98506043",2440.372146588
"98506073",4865.913605919
"98506086",3582.399650771
"98506180",8838.351866198
"98506201",3781.790795564
"98506254",6119.310844967
"98506341",2030.079343654
"98506355",4618.234505673
"98506356",4618.234505673
"98506490",5618.217476745
"98506495",3490.032199508
"98506528",3832.123673918
"98506629",2549.074951168
"98506683",3701.842886887
"98506870",6362.876621499
"98506929",3947.612036662
"98506942",2122.737338544
"98506970",4865.913605919
"98506994",4838.437833521
"98506995",713.638282424
"98507316",6598.048149301
"98508164",2932.654197614
"98508237",6314.452650226
"98508239",4740.278833385
"98508322",6524.17228455
"98508421",649.452855708
"98508633",4399.279024208
"98508823",5848.743829295
"98508975",17123.936340013
"98540213",6764.405160161
"98540257",4485.011516003
"98540656",3940.931726033
"98544206",1218.767913644
"98546321",3265.788721878
"98570080",5919.52248012
"98570081",1794.052040608
"98570122",1853.164702206
"98570139",4347.660343323
"98570232",6450.393647386
"98570233",5422.243736725
"98570237",5422.243736725
"98570271",5574.972120149
"98570287",942.187217268
"98570374",4671.61837191
"98570385",5888.537223658
"98570386",6789.210555973
"98570388",5085.296120153
"98570399",4826.4225895
"98570423",2300.944620661
"98570474",4759.631953982
"98570722",1853.164702206
"98570894",4318.792263859
"98570896",3996.540043252
"98570899",5811.425030093
"98570914",5028.724504761
"98570920",2674.517349187
"98570923",2863.440156166
"98571012",3437.2878057
"98571107",2950.688182791
"98571204",2115.501313932
"98571252",11794.857889001
"98571272",2074.391264657
"98571310",3437.2878057
"98571311",3734.070814363
"98571316",3057.138811639
"98571319",1819.707428747
"98571376",5673.506797299
"98571400",666.916473675
"98571451",13361.618517513
"98571466",4471.441673022
"98571605",2742.856249689
"98571653",13361.618517513
"98571669",6037.571382393
"98571908",1266.383139246
"98571910",2708.659803184
"98571911",2943.225406004
"98571917",3502.413796205
"98571963",4763.393314958
"98571971",1607.300047893
"98572077",4058.499341762
"98572163",4297.402483045
"98572171",4814.520476282
"98572173",3762.777717803
"98572192",1969.469018556
"98572228",2377.584325961
"98572249",5212.148166111
"98572261",4737.670934375
"98572266",4737.670934375
"98572280",988.926006963
"98572283",2315.958164158
"98572284",1417.190598897
"98572287",707.881146358
"98572288",902.121616841
"98572291",2060.74931479
"98572348",5209.41757891
"98572360",4297.402483045
"98572362",4737.670934375
"98572368",4673.707195969
"98572373",4676.64548111
"98572377",4814.520476282
"98572379",3762.777717803
"98572448",5212.148166111
"98572803",5512.024760816
"98572808",6119.119572801
"98572876",1653.397001252
"98572908",5575.49138349
"98572909",4523.685779558
"98572910",4365.369072978
"98572913",4365.369072978
"98572922",2340.973764421
"98572926",2390.472550224
"98572927",1357.87511821
"98572965",4297.402483045
"98572980",985.169070789
"98572981",1135.378314419
"98572983",988.926006963
"98572984",1697.973055913
"98572997",2060.74931479
"98572999",1726.581795905
"98573012",2578.824315865
"98573017",2456.849539505
"98573019",2449.833051034
"98573097",5423.665029037
"98573110",4022.828894407
"98573112",2712.154640363
"98573116",2363.67605335
"98573213",1909.818414867
"98573411",3850.820386516
"98573530",5731.877799403
"98573617",2456.849539505
"98573892",5249.366862958
"98573894",4552.845784883
"98573943",2639.681217307
"98573955",3462.948817255
"98573958",4190.117472656
"98573959",3537.46333291
"98574009",981.844958966
"98574034",1404.873871677
"98574106",4452.063167174
"98574193",6967.82627482
"98574202",780.374856009
"98574218",2726.664479838
"98574230",4761.558001061
"98574296",6768.286358284
"98574315",1951.768245684
"98574339",8559.854200479
"98574387",5976.0514921
"98574399",7805.581805509
"98574415",2155.903318279
"98574485",5976.0514921
"98574491",6382.755632031
"98574498",1337.691053283
"98574595",1261.232108092
"98574628",7506.209280606
"98574636",8559.854200479
"98574640",2811.102782866
"98574787",6972.539960191
"98574806",8507.692203486
"98574900",987.893608204
"98574906",579.846122088
"98574941",5157.769547352
"98575036",1650.79563594
"98575103",2973.486418421
"98575113",4339.81614199
"98575128",4182.083789062
"98575150",5803.870270523
"98575157",5277.724570086
"98575165",3903.098651087
"98575175",4922.783758345
"98575190",1716.777355693
"98575197",4058.13648879
"98575204",2925.002984167
"98575220",1788.901380254
"98575246",813.15235564
"98575256",3367.336697916
"98575294",2130.042290206
"98575331",3753.173607764
"98575355",3725.47989522
"98575360",4357.831743421
"98575384",5855.802480728
"98575386",1426.804320717
"98575403",4573.150386771
"98575404",2866.967941746
"98575623",3864.757637931
"98575822",2028.777069616
"98575874",2680.381753954
"98575918",3173.268091322
"98575940",1565.89289856
"98575942",1861.249204615
"98575946",1565.89289856
"98575948",1663.851876309
"98575967",4176.216970813
"98575980",4401.613129498
"98575989",2910.885577007
"98576059",4306.21536271
"98576112",4376.049076248
"98576118",4376.049076248
"98576136",3675.014615084
"98576169",4745.718930074
"98576193",442.858712136
"98576215",3226.75880406
"98576283",4567.963576869
"98576335",3675.014615084
"98576369",4745.718930074
"98576416",3237.456884725
"98576421",3832.123673918
"98576441",1800.530171475
"98576467",3239.490342793
"98576509",4086.675020627
"98576596",4389.085841811
"98576600",4347.298526379
"98576631",3654.315997667
"98576688",4567.963576869
"98576930",4068.151022217
"98576946",2445.317302368
"98576952",4591.104252765
"98576959",4429.782913434
"98576964",4745.718930074
"98577013",6196.433911519
"98577061",5591.289171192
"98577114",6061.556668933
"98577151",3780.007715194
"98577161",4257.504276885
"98577162",5591.289171192
"98577165",4257.504276885
"98577169",5057.947244871
"98577217",5053.909863433
"98577220",1178.710865916
"98577226",3114.23619398
"98577252",4397.128287059
"98577259",3780.007715194
"98577266",4429.492484116
"98577310",3617.629107262
"98577324",926.676754943
"98577327",911.240064719
"98577328",1309.714655228
"98577484",6556.327671984
"98577587",4889.622511786
"98577924",621.917437994
"98577925",3114.23619398
"98577954",4716.364752722
"98578043",5222.2843072
"98578079",13660.774596521
"98578080",1038.242070921
"98578101",2044.062667051
"98578198",4275.991640136
"98578207",5036.500883499
"98578267",5173.676807394
"98578291",4813.180053714
"98578299",3622.709513559
"98578308",4170.075923238
"98578316",2674.385254657
"98578330",4411.304763975
"98578334",4740.278833385
"98578346",5477.242384695
"98578348",6220.30495102
"98578381",3310.280748508
"98578397",6454.957614084
"98578432",3919.200860506
"98578434",3919.200860506
"98578438",4740.278833385
"98578448",7482.120839767
"98578465",7029.296392029
"98578504",1092.647637794
"98578548",6220.30495102
"98578582",3661.622694219
"98578665",3592.534326305
"98578692",6454.957614084
"98578723",6527.411822939
"98578747",6308.916156923
"98578767",3369.363703949
"98578782",820.349450438
"98578828",5661.031803772
"98578980",3310.280748508
"98578996",3622.709513559
"98579373",3077.147183397
"98579930",4240.096231304
"98579937",4336.035310204
"98579938",4722.475647774
"98579939",5829.864961728
"98579940",2639.24638429
"98579948",3046.582622198
"98579954",9681.355059726
"98579955",12465.218421147
"98579957",9799.882643141
"98579963",3253.566559523
"98579966",2489.85728493
"98579968",2328.721400313
"98579976",10608.020233108
"98579991",3956.805280672
"98579997",3703.069480181
"98579998",3604.588041883
"98606027",4265.185860125
"98606129",4265.185860125
"98606428",4102.330521679
"98606822",596.871744883
"98606929",4283.564574823
"98608876",6729.711489373
"98619063",6621.15461427
"98619068",3967.566938395
"98619360",4674.047022685
"98619368",3769.932124503
"98619466",6636.311407275
"98619965",4674.047022685
"98619967",6429.598047366
"98636350",522.556549623
"98646329",4283.564574823
"98676254",3330.729286854
"98676352",4218.18042646
"98676426",414.70467799
"98676651",4218.18042646
"98676922",3635.822907624
"98710078",6311.788917295
"98710134",5470.284059612
"98710135",7180.221042996
"98710156",4648.70826498
"98710195",4994.188490377
"98710250",4648.70826498
"98710282",4940.146666962
"98710285",5142.518815819
"98710286",1100.656784778
"98710291",5558.438800215
"98710292",4994.188490377
"98710293",5171.612579033
"98710338",5470.284059612
"98710650",7368.274219773
"98710672",6311.788917295
"98710776",6311.788917295
"98710855",7368.274219773
"98710858",5743.585885212
"98710913",2560.351157016
"98710933",6861.337456982
"98710977",8262.423602431
"98710991",5171.612579033
"98711165",4014.161489581
"98711177",3665.508666493
"98712147",7986.687649919
"98712214",4012.498590669
"98712216",6585.212224997
"98712218",6602.754530529
"98712247",2022.590335429
"98712941",1211.022426184
"98712942",7472.716161327
"98712976",4647.87399997
"98713033",5510.81655559
"98713204",850.119962674
"98713391",4681.555123211
"98713806",548.236860857
"98714018",11309.462989189
"98714025",6248.017426489
"98714084",6366.110433796
"98714097",6241.656060519
"98714146",4903.332853183
"98714198",4597.607392948
"98714242",3745.537864693
"98714282",7364.999843075
"98714289",7364.999843075
"98714312",16577.218555846
"98714325",2695.358352795
"98714380",6366.110433796
"98714481",7364.999843075
"98714925",6489.593431078
"98714928",6248.017426489
"98714991",8423.793924149
"98715023",1642.689016121
"98715097",5130.763969422
"98715250",2851.963590739
"98715256",1540.274557831
"98715258",1134.501233576
"98715259",3180.06395865
"98715263",8686.091495954
"98715955",2033.849986218
"98715960",4973.960866234
"98715980",2640.291758117
"98715983",4108.466884236
"98715986",2640.291758117
"98715994",4978.132623942
"98716010",6119.990678194
"98716054",4359.594101133
"98716066",5600.546710648
"98716117",5055.225329775
"98716165",5600.546710648
"98716167",3364.03727045
"98716229",2764.035183809
"98716251",3079.235544874
"98716332",5663.756628666
"98716386",6043.764733641
"98716390",1211.718457267
"98716423",2764.035183809
"98716467",3759.088660265
"98716827",3294.017204646
"98716897",833.615888454
"98716975",347.72863129
"98716976",564.922530104
"98716978",605.326972648
"98717152",6978.655712926
"98717163",6084.711508925
"98717259",6071.433051818
"98717263",1977.871799685
"98717358",6978.655712926
"98717960",3143.905278733
"98718108",1152.681892011
"98718112",2986.89453275
"98718119",7507.691428904
"98718174",6375.840586994
"98718202",7204.369686341
"98718206",1663.053038246
"98718248",7165.265629246
"98718261",4576.096878758
"98718269",4836.413636645
"98718270",7126.521155147
"98718293",3985.427087274
"98718369",5034.665487144
"98718821",7348.244773392
"98718910",4514.456816848
"98718912",1297.13470708
"98718918",7177.880215009
"98718974",8822.368418399
"98718987",4635.990511589
"98718989",992.010557903
"98718998",4013.409950599
"98719277",10256.701951449
"98719932",2048.697141257
"98719935",2048.697141257
"99316152",4717.846130506
"99374970",2943.506211089
"99374972",2659.522177407
"99500010",872.662932989
"99500087",5085.296120153
"99500115",4770.706132637
"99500139",6263.074483381
"99500183",5860.653880044
"99500238",5194.791252386
"99500257",3940.931726033
"99500276",4794.215841227
"99500417",804.439348068
"99500530",4347.660343323
"99500554",5002.40561778
"99500813",8889.321355906
"99500857",4201.654325961
"99503034",3906.236444293
"99503707",3864.420067321
"99503838",5731.877799403
"99504049",5022.819772934
"99504105",987.893608204
"99504144",5157.769547352
"99504206",1441.935702952
"99504222",7506.209280606
"99504246",5157.769547352
"99504420",10068.716749014
"99504424",6250.748331911
"99504506",708.535707978
"99504520",6538.706890138
"99504525",7273.718859902
"99504720",6538.706890138
"99504841",5762.684790478
"99504849",5022.819772934
"99504908",708.535707978
"99504999",5597.866101256
"99506026",2726.123244769
"99506149",2030.079343654
"99506263",3423.944886611
"99506266",4447.190840936
"99506342",1952.565896544
"99506360",4745.718930074
"99506487",5049.652212376
"99506495",858.827660987
"99506681",4225.500655745
"99506905",3525.846229453
"99506935",3439.605970325
"99506981",3582.399650771
"99507018",6598.048149301
"99507057",4716.364752722
"99507059",3669.554882745
"99507351",4283.460899771
"99507353",3780.007715194
"99507853",3841.161988743
"99507857",4165.144441042
"99507859",4397.128287059
"99507981",4488.131522585
"99508077",13660.774596521
"99508120",6527.411822939
"99508271",13660.774596521
"99508327",5661.031803772
"99508430",3831.816570453
"99508525",716.814673981
"99508537",3541.195782951
"99508721",5661.031803772
"99508738",3919.200860506
"99508928",4516.941172758
"99540556",3940.042773745
"99540851",4429.685617193
"99540917",5028.724504761
"99543209",8150.22412326
"99543509",3864.420067321
"99543908",3864.420067321
"99544087",8222.85604852
"99544202",881.762418106
"99544305",4452.063167174
"99544902",4148.665444835
"99546678",4739.583404631
"99570022",2674.517349187
"99570029",2240.672775097
"99570091",4826.4225895
"99570123",2863.440156166
"99570170",1005.526524934
"99570176",5574.972120149
"99570192",6229.449495076
"99570327",2182.55235519
"99570378",4464.285521013
"99570390",3777.364005108
"99570393",4284.10577755
"99570398",5811.425030093
"99570450",4483.079230646
"99570496",4466.01388269
"99570679",4464.285521013
"99570683",5860.653880044
"99570695",6229.449495076
"99570725",2300.944620661
"99570726",1057.789506991
"99570879",4747.385302935
"99570891",3777.364005108
"99570896",3996.540043252
"99570920",3327.098959597
"99570975",7758.904985794
"99570997",3996.540043252
"99571065",4471.441673022
"99571068",4763.393314958
"99571111",5242.200602108
"99571170",2837.061593442
"99571202",2950.688182791
"99571215",3734.070814363
"99571216",3047.810895907
"99571263",5279.652864451
"99571273",7523.068117845
"99571301",2025.579245725
"99571303",2742.856249689
"99571314",3057.138811639
"99571316",3437.2878057
"99571353",13361.618517513
"99571356",8436.403233515
"99571369",4553.411182983
"99571375",3896.717018837
"99571401",2573.135403791
"99571415",4070.914865431
"99571419",2708.659803184
"99571500",2950.688182791
"99571606",3216.097308411
"99571660",4553.411182983
"99571664",4471.441673022
"99571762",1326.365293672
