"AID","ResidentMotherPresence","ResidentFatherPresence","ResidentBiologicalParents","ParentMarried","ParentPartnered","HouseholdSize","NumberSiblings","BirthOrder","ParentAge","MotherEducation","FatherEducation","MotherOccupationPrestige","FatherOccupationPrestige","MotherWorkForPay","FatherWorkForPay","FamilyIncome","PublicAssistance","Welfare","EconomicHardship","FamilySocialSupport","SharedDinner","IntergenerationalClosure","ParentConnectionFriends","MotherRelationshipQuality","FatherRelationshipQuality","MotherSharedActivity","FatherSharedActivity","ParentPartnerRelationship","ParentControl","MotherSupervision","FatherSupervision","MotherInvolveSchool","FatherInvolveSchool","ParentPTA","ParentFundRaise","ParentMetTeacher","MotherEducationExpectation","FatherEducationExpectation","MotherNativity","FatherNativity","ParentYearsInUS","ParentReligiosity","EnglishHome","ParentHealth","ParentSmoke","MotherAlcoholic","FatherAlcoholic","MotherObese","FatherObese","MotherDisable","FatherDisable","SmokerHousehold","DrugHousehold","FamilyAccessMedicalCare","ParentPreviousRelationship","NonresidentBioFatherDeceased","YearsLiveStepfather","BornToAdolescentParent","Sex","Age","Latinx","Black","NativeAmerican","AAPI","OtherRace","EmotionalAbuse","PhysicalAbuse","BioMotherIncarceration","BioFatherIncarceration","EducationAttainment"
"94571910",1,1,1,1,1,2,0,4,53,12,12,2,2,1,1,3.93182563272433,0,0,0,4,5,1,2,4.4,4.4,3,2,-0.469521369975313,3,1,0,1,0,0,NA,NA,4,4,1,1,53,4,1,4,1,0,1,0,0,0,0,1,0,4,1,0.7259314,7.569198,0,0,16.75,0,0,0,0,0,3,0,0,0,12
"94571950",1,1,1,1,1,6,3,1,39,16,14,1,5,0,1,4.33073334028633,0,0,0,4,6,2,6,4.4,4.6,3,3,-0.128924324574191,3,3,2,0,0,1,NA,NA,5,5,1,1,39,4,1,4,0,0,0,0,0,0,0,0,0,4,1,0.7259314,7.569198,0,0,16.0833333333333,0,0,0,0,0,1,0,0,0,20
"94571970",1,0,0,0,0,3,2,1,36,NA,13.36908,5,3.347201,0,0.929593,NA,1,1,0,5,7,NA,NA,5,4.243704,6,2.910392,-0.0005413742,7,3,1.100092,3,1.068472,1,NA,NA,5,4.363035,1,0.8700154,36,2.5,1,4,1,0,0.06048632,0,0.1127865,0,0.05724351,1,0,2,1,1,7.569198,0,0,17.3333333333333,1,0,0,0,1,0,0,0,0,10
"94571971",1,1,1,1,1,5,2,2,36,10,10,5,3,1,1,4.66343909411207,0,0,1,3.25,7,2,6,4,4,3,3,-0.329350225757261,3,1,2,0,0,0,NA,NA,2,2.5,1,1,36,3,1,5,1,0,0,0,0,0,0,1,0,4,1,0.7259314,7.569198,0,0,15.0833333333333,0,0,1,0,0,0,0,0,0,10
"94572040",1,0,0,0,0,2,1,1,51,17,13.36908,5,3.347201,1,0.929593,3.61091791264422,0,0,0,4.25,3,1,2,4.6,4.243704,2,2.910392,-0.0005413742,0,3,1.100092,1,1.068472,1,1,1,5,4.363035,1,0.8700154,51,4,1,2,1,0,0.06048632,0,0.1127865,0,0.05724351,1,0,4,1,0,7.569198,0,0,17.6666666666667,0,1,0,0,0,0,0,0,0,18
"94572046",1,1,0,1,1,4,2,3,42,10,12,3,5,1,1,3.43398720448515,0,0,0,3.5,5,1,6,4.4,4.4,2,1,0.131756333573896,2,2,1,1,1,1,0,0,5,5,1,1,42,3,1,2,0,0,NA,0,NA,0,0,0,0,3,1,0,13,NA,0,17.4166666666667,0,0,0,0,0,5,3,0,4,10
"94572066",1,1,1,1,1,3,1,2,39,17,13,5,2,1,1,0,0,0,0,4.75,7,0,3,5,4.8,5,6,0.332182234756965,3,3,3,2,3,0,NA,NA,5,5,1,1,39,3.5,1,5,0,0,0,0,0,0,0,0,0,4,1,0.7259314,7.569198,0,0,15.1666666666667,0,0,0,0,0,0,0,0,0,16
"94572104",1,1,1,1,1,2,0,2,48,17,16,5,2,1,1,4.11087386417331,0,0,0,4.25,5,6,3,4.8,3.2,7,3,-0.329350225757261,0,1,0,2,1,0,NA,NA,5,5,1,1,48,4,1,5,0,0,0,0,0,0,1,0,0,4,1,0.7259314,7.569198,0,1,18.0833333333333,0,0,0,0,0,0,0,0,0,18
"94572149",1,1,1,1,1,3,1,1,38,12,14,4,5,1,1,3.58351893845611,0,0,0,4.25,4,2,3,5,5,5,3,-1.07079907352452,1,2,1,2,2,0,NA,NA,5,5,1,1,38,3.5,1,3,1,0,0,0,0,0,0,1,0,3,1,0.7259314,7.569198,0,0,16.5833333333333,0,0,0,0,0,0,0,0,0,14
"94572160",1,1,1,1,1,5,2,3,45,13,13,2,5,1,1,0,0,0,0,4.5,0,3,3,5,5,2,3,0.793288794088122,0,3,2,0,0,0,NA,NA,5,5,1,1,45,4,1,4,0,0,0,1,0,0,0,0,0,4,1,0.7259314,7.569198,0,0,17.8333333333333,0,0,0,0,0,0,0,0,0,12
"94572170",1,1,0,1,1,3,1,1,45,14,10,2,2,1,1,3.87120101090789,0,0,1,3.25,5,3,2,4.6,1.6,3,3,-2.96903046200775,0,2,2,0,0,1,NA,NA,4,2,0,1,45,4,1,4,0,0,NA,0,NA,0,0,0,0,4,2,1,12,0,0,18.5,0,0,0,0,0,0,0,0,0,16
"94572194",1,1,1,1,1,3,1,1,38,14,10,4,3,1,1,3.8286413964891,0,0,0,4.75,7,5,3,4.4,4.4,4,3,0.993714695271192,2,3,2,2,2,0,1,0,5,5,1,1,38,2.5,1,4,1,0,0,0,0,0,0,1,0,4,1,0.7259314,7.569198,0,0,15.0833333333333,0,0,0,0,0,0,0,0,0,14
"94572206",1,1,1,1,1,3,1,2,39,16,13,5,4,1,1,4.11087386417331,0,0,0,4,6,2,6,4,4.8,1,5,-0.469521369975313,1,1,2,0,1,0,1,1,5,5,1,1,39,3,1,2,1,0,0,0,0,0,0,1,0,4,1,0.7259314,7.569198,0,1,15.25,0,0,0,0,0,4,0,0,0,14
"94572208",1,1,1,1,1,4,2,2,40,12,12,4,2,1,1,NA,0,0,0,3.5,2,0,5,2.4,3.8,4,5,-0.52977612694033,0,2,2,2,2,0,0,1,5,5,1,1,40,4,1,4,0,0,0,0,0,0,0,1,0,3,1,0.7259314,7.569198,0,1,17.5833333333333,0,0,0,0,0,0,0,0,0,14
"94572216",1,1,0,1,1,7,4,1,34,12,13,2,3,1,1,3.2188758248682,0,0,0,3.75,7,1,3,4.8,4.8,1,0,0.993714695271192,4,3,2,0,0,0,NA,NA,4,4,1,1,34,2.5,1,4,1,0,NA,1,NA,0,0,1,0,4,2,0,11,1,0,17.1666666666667,0,0,0,0,0,5,0,0,NA,12
"94572220",1,1,1,1,1,6,3,3,48,8,16,1,2,0,1,3.2188758248682,0,0,0,4.5,7,1,3,4.4,4.4,3,3,0.131756333573896,2,2,3,2,2,0,1,1,3.5,3.5,1,1,48,2.5,1,1,0,0,0,1,1,1,0,1,0,2,1,0.7259314,7.569198,0,1,17.25,0,0,1,0,0,5,0,0,0,12
"94572227",1,1,1,0,1,7,4,4,38,16,12,5,3,1,1,2.19722457733622,1,1,1,3.75,0,0,3,4.2,4.4,2,2,0.993714695271192,1,1,2,2,2,0,1,1,3.5,5,1,1,38,2.5,1,4,1,0,0,1,1,0,0,1,0,4,5,0.7259314,7.569198,0,1,15.9166666666667,0,0,1,0,0,2,0,0,NA,12
"94572263",1,1,1,1,1,2,0,1,40,14,16,4,2,1,1,0,0,0,0,4.5,2,6,3,4.8,4.8,7,5,-0.128924324574191,0,3,3,2,3,0,NA,NA,3.5,3.5,1,1,40,4,1,4,0,0,0,0,1,0,0,0,0,4,1,0.7259314,7.569198,0,0,16.9166666666667,0,0,0,0,0,0,0,0,0,14
"94572270",1,1,1,NA,NA,3,1,1,NA,12,12,4,2,1,0,NA,NA,NA,NA,5,7,NA,NA,4.6,4.4,2,3,NA,1,1,3,2,3,NA,NA,NA,5,5,1,1,NA,NA,1,NA,NA,NA,NA,NA,NA,1,1,NA,0,NA,NA,0.7259314,7.569198,NA,1,16.3333333333333,0,0,0,0,0,0,0,0,0,13
"94572285",1,1,1,1,1,3,1,2,46,13,13,4,3,1,1,NA,0,0,0,4.75,2,NA,NA,5,5,4,3,0.332182234756965,0,1,1,1,0,1,NA,NA,3.5,3.5,1,1,NA,4,1,4,0,NA,NA,NA,NA,0,0,0,0,4,1,0.7259314,7.569198,0,0,18.0833333333333,0,1,0,0,0,0,0,0,0,14
"94572291",1,1,0,1,1,5,3,2,37,14,12,4,3,1,1,4.33073334028633,0,0,0,2.75,5,4,3,4,2.4,2,2,0.993714695271192,0,3,3,1,0,0,1,0,4.5,4,1,1,37,2.5,1,5,1,0,NA,0,NA,0,0,1,0,4,1,1,1,0,0,17.3333333333333,0,0,0,0,0,2,1,0,1,18
"94572312",0,1,0,0,0,2,1,1,40,13.22558,12,3.350598,3,0.7734247,1,3.71357206670431,0,0,0,3.75,1,0,NA,4.430109,4.8,3.951984,2,-0.0005413742,1,2.090406,2,1.280745,0,0,NA,NA,4.341575,4,0.8798627,1,40,1,1,2,1,0.0141125,0,0.1901437,0,0.04313021,0,1,0,3,1,0.7259314,7.569198,0,1,17.9166666666667,0,0,0,0,0,5,0,0,0,16
"94572315",0,1,0,NA,NA,5,3,3,NA,13.22558,12,3.350598,2,0.7734247,1,NA,NA,NA,NA,4.75,5,NA,NA,4.430109,5,3.951984,7,NA,4,2.090406,2,1.280745,3,NA,NA,NA,4.341575,5,0.8798627,1,NA,NA,1,NA,NA,0.0141125,NA,0.1901437,NA,0.04313021,0,NA,0,NA,NA,0.7259314,7.569198,NA,1,15.4166666666667,0,0,0,0,0,0,0,0,0,16
"94572318",1,1,0,1,1,3,1,2,35,12,16,1,3,0,1,3.04452243772342,0,0,0,4.5,3,2,3,4.8,5,4,2,0.993714695271192,3,3,1,2,2,0,0,1,4,4.5,1,1,35,2,1,4,0,0,NA,0,NA,0,0,0,0,3,2,1,7.569198,0,1,15.5833333333333,0,0,0,0,0,0,0,0,0,13
"94572325",1,0,0,0,0,7,3,3,47,12,13.36908,3,3.347201,1,0.929593,2.83321334405622,1,1,0,4.75,5,1,2,4.4,4.243704,4,2.910392,-0.0005413742,4,3,1.100092,0,1.068472,0,NA,NA,2.5,4.363035,1,0.8700154,47,3.5,1,4,0,0,0.06048632,0,0.1127865,0,0.05724351,0,0,4,1,1,7.569198,0,0,12.75,1,0,1,0,0,1,1,0,NA,12
"94572326",1,1,1,1,1,4,1,2,39,14,14,1,2,0,1,NA,0,0,0,4.25,1,0,6,4.4,4.4,2,1,-0.52977612694033,2,3,3,0,0,0,NA,NA,2,3.5,1,1,NA,1,1,3,0,0,0,0,0,0,1,0,0,4,1,0.7259314,7.569198,0,1,14.0833333333333,0,1,1,0,0,0,0,0,0,14
"94572327",1,1,1,1,1,4,2,1,41,16,12,4,2,1,1,3.29583686600433,0,0,0,3.25,7,4,3,4.4,4.4,6,5,-1.90664619912739,3,2,2,2,2,1,1,1,4.5,4,1,1,41,4,1,4,0,0,0,1,0,0,0,0,0,4,1,0.7259314,7.569198,0,0,16.6666666666667,0,0,0,0,0,0,0,0,0,14
"94572343",1,0,0,0,0,2,1,1,40,10,13.36908,3,3.347201,1,0.929593,2.83321334405622,0,0,0,4.5,5,2,3,4.8,4.243704,1,2.910392,-0.0005413742,0,3,1.100092,0,1.068472,0,NA,NA,4,4.363035,1,0.8700154,40,2.5,1,2,1,0,0.06048632,1,0.1127865,0,0.05724351,1,0,3,2,1,7.569198,0,1,18.5,0,0,0,0,0,0,0,0,0,14
"94572360",1,0,0,0,0,2,1,1,38,12,13.36908,3,3.347201,1,0.929593,2.39789527279837,0,1,0,4.25,7,1,3,5,4.243704,3,2.910392,-0.0005413742,3,3,1.100092,2,1.068472,0,0,1,1.5,4.363035,1,0.8700154,38,1.5,1,3,1,0,0.06048632,1,0.1127865,0,0.05724351,1,0,3,1,1,7.569198,0,1,15,0,0,0,0,0,0,0,0,1,14
"94572377",1,0,0,NA,NA,2,0,1,NA,13,13.36908,5,3.347201,1,0.929593,NA,NA,NA,NA,3.75,7,NA,NA,4.2,4.243704,7,2.910392,NA,1,2,1.100092,2,1.068472,NA,NA,NA,4,4.363035,1,0.8700154,NA,NA,1,NA,NA,NA,0.06048632,NA,0.1127865,0,0.05724351,NA,0,NA,NA,1,7.569198,NA,1,17,0,0,0,0,0,0,0,0,0,16
"94572380",1,1,1,1,1,3,1,2,45,12,10,3,3,0,1,4.02535169073515,0,0,0,4,4,1,6,4.4,4.4,1,1,-0.52977612694033,0,3,0,0,1,0,0,0,1,1,1,1,45,4,1,4,0,0,0,0,0,0,0,0,0,4,1,0.7259314,7.569198,0,0,15.5,0,1,0,0,0,0,0,0,0,13
"94572388",1,0,0,0,0,2,1,1,34,12,13.36908,3,3.347201,1,0.929593,2.94443897916644,0,0,1,3.5,0,1,3,4.4,4.243704,8,2.910392,-0.0005413742,2,2,1.100092,2,1.068472,0,0,0,5,4.363035,1,0.8700154,34,2,1,3,0,0,0.06048632,0,0.1127865,0,0.05724351,0,0,3,2,1,7.569198,0,1,15.9166666666667,0,0,0,0,0,3,5,0,1,10
"94572396",1,1,1,1,1,3,1,2,42,13,16,3,4,1,1,2.77258872223978,0,0,1,4.25,7,4,3,4,4.2,2,2,0.993714695271192,0,2,0,1,1,0,0,1,4.5,5,1,1,42,3.5,1,3,0,0,0,1,1,0,0,0,0,4,1,0.7259314,7.569198,0,0,17.1666666666667,0,0,0,0,0,2,2,0,0,13
"94572560",1,0,0,0,0,2,1,1,56,12,13.36908,3,3.347201,1,0.929593,3.04452243772342,0,0,0,2.75,1,0,6,4.4,4.243704,2,2.910392,-0.0005413742,3,3,1.100092,0,1.068472,0,NA,NA,3,4.363035,1,0.8700154,56,3,1,4,1,0,0.06048632,0,0.1127865,0,0.05724351,1,0,2,1,0,7.569198,0,1,19.0833333333333,0,0,0,0,0,0,0,0,0,12
"94572567",1,1,1,1,1,5,3,1,42,16,13,5,2,1,1,4.26267987704132,0,0,0,4.25,3,6,3,4.8,4.8,4,6,0.332182234756965,2,3,1,2,2,0,NA,NA,4,4,1,1,42,4,1,4,0,0,0,0,0,0,0,0,0,4,1,0.7259314,7.569198,0,0,17.1666666666667,0,0,0,0,0,4,0,0,0,16
"94572661",1,1,1,1,1,4,2,2,46,16,17,5,4,1,1,3.49650756146648,0,0,0,4.25,5,6,3,5,5,4,3,0.332182234756965,0,3,3,3,1,0,1,1,1,1,1,1,46,4,1,4,0,0,0,0,0,0,0,0,1,4,1,0.7259314,7.569198,0,0,18.0833333333333,0,0,0,0,0,0,0,0,0,19
"94572662",1,1,0,1,1,3,1,1,34,16,16,4,5,1,1,4.29045944114839,0,0,0,4,5,6,3,4,4.8,1,1,0.532608135940035,3,2,2,0,0,0,NA,NA,5,5,1,1,34,2,1,4,1,0,NA,1,NA,0,0,1,0,4,2,0,7.569198,0,0,13.9166666666667,0,0,0,0,0,0,0,0,NA,16
"94572667",1,1,1,1,1,4,2,3,46,16,16,5,4,1,1,3.49650756146648,0,0,0,4.75,7,6,3,5,5,3,3,0.332182234756965,1,3,1,2,1,0,1,1,5,5,1,1,46,4,1,4,0,0,0,0,0,0,0,0,0,4,1,0.7259314,7.569198,0,1,16.4166666666667,0,0,0,0,0,0,0,0,0,18
"94572878",1,1,1,1,1,3,0,1,56,12,12,1,3,0,1,2.70805020110221,0,1,0,4.25,7,4,3,5,4.8,4,4,0.532608135940035,2,3,0,0,2,0,NA,NA,4.5,4.5,1,1,56,4,1,3,0,0,0,0,0,0,0,0,0,3,1,0.7259314,7.569198,0,1,15.75,0,0,0,0,0,2,0,0,0,13
"94572902",1,0,0,1,1,4,2,1,34,12,13.36908,4,3.347201,1,0.929593,3.71357206670431,0,0,0,4.75,3,1,6,4.8,4.243704,3,2.910392,-0.329350225757261,1,2,1.100092,1,1.068472,0,NA,NA,4.5,4.363035,1,0.8700154,34,3.5,1,3,0,0,0.06048632,0,0.1127865,0,0.05724351,0,0,4,2,0,7.569198,0,1,15.5,0,0,0,0,0,1,0,0,0,14
"94572912",1,1,1,1,1,3,1,1,33,10,10,3,2,1,1,NA,0,0,0,3.75,7,2,3,4.8,3.8,4,2,-0.329350225757261,1,3,1,2,2,0,0,0,4,4.5,1,1,33,2,1,3,1,0,0,0,0,0,0,1,0,3,1,0.7259314,7.569198,1,1,15.5833333333333,0,0,0,0,0,0,0,0,0,14
"94572918",1,0,0,1,1,3,1,3,48,13,13.36908,2,3.347201,1,0.929593,4.33073334028633,0,0,0,4.75,3,0,3,4.6,4.243704,4,2.910392,0.332182234756965,1,3,1.100092,1,1.068472,0,NA,NA,3,4.363035,1,0.8700154,48,4,1,5,0,0,0.06048632,0,0.1127865,0,0.05724351,1,0,4,2,1,7.569198,0,1,18.0833333333333,0,0,0,0,0,0,0,0,0,14
"94572923",1,1,1,1,1,5,2,2,32,8,14,3,2,1,1,3.43398720448515,0,0,0,3.75,7,6,0,4.2,4.4,3,2,0.993714695271192,2,3,1,0,0,0,NA,NA,5,5,1,1,32,1,1,3,1,0,0,0,0,0,0,1,0,2,1,0.7259314,7.569198,0,1,13.1666666666667,0,0,0,0,0,0,0,0,0,14
"94572929",1,1,1,NA,NA,5,2,1,NA,8,12,1,2,0,1,NA,NA,NA,NA,5,1,3,3,4.6,4.8,2,1,NA,3,3,1,0,0,NA,NA,NA,2,1.5,1,1,NA,NA,1,NA,NA,0,NA,0,NA,0,0,NA,0,NA,NA,0.7259314,7.569198,NA,1,16.5,0,0,0,0,0,0,0,0,NA,10
"94572940",1,1,1,1,1,5,2,1,35,12,17,4,5,1,1,3.58351893845611,0,0,0,3,0,NA,NA,4.6,4,3,2,0.993714695271192,0,2,1,0,1,0,NA,NA,2.5,4,1,1,NA,4,1,5,1,NA,NA,NA,NA,0,0,1,0,4,1,0.7259314,7.569198,1,1,17.25,0,0,0,0,0,3,0,0,0,13
"94572944",1,1,1,1,1,6,2,1,37,12,10,4,3,1,1,3.61091791264422,0,1,0,4.5,7,1,3,5,5,7,6,0.131756333573896,3,2,1,1,1,1,NA,NA,3,3,1,1,37,4,1,3,0,0,0,1,0,0,0,0,0,3,1,0.7259314,7.569198,0,1,17.6666666666667,0,0,0,0,0,3,0,0,0,12
"94572977",0,0,0,0,0,2,0,1,41,13.22558,13.36908,3.350598,3.347201,0.7734247,0.929593,NA,0,1,0,4.75,4.608819,2,3,4.430109,4.243704,3.951984,2.910392,-0.0005413742,1.807349,2.090406,1.100092,1.280745,1.068472,0,NA,NA,4.341575,4.363035,0.8798627,0.8700154,41,3.5,1,1,0,0.0141125,0.06048632,0.1901437,0.1127865,0.04313021,0.05724351,NA,0,1,NA,1,7.569198,0,1,18.5,0,1,0,0,0,3,0,0,2,10
"94572981",1,1,0,1,1,5,2,1,34,16,12,2,2,1,1,3.8286413964891,0,0,0,4.75,7,2,3,3,4.2,1,2,0.332182234756965,3,1,0,1,1,1,NA,NA,5,5,1,1,34,2,1,4,1,NA,0,NA,0,0,0,1,0,4,2,0.7259314,7.569198,NA,0,15.25,0,0,1,0,0,0,0,0,0,12
"94572988",1,1,1,1,1,2,0,2,52,14,13,2,3,1,1,3.93182563272433,0,0,0,4,7,4,3,5,5,2,2,0.532608135940035,1,2,2,0,0,0,NA,NA,5,5,1,1,52,4,1,4,1,0,0,0,0,0,0,1,0,4,1,0.7259314,7.569198,0,1,14.4166666666667,0,0,0,0,0,5,0,0,0,19
"94572989",1,1,1,1,1,4,2,1,35,12,14,1,2,0,1,3.58351893845611,0,0,0,3,7,3,3,3.8,4,6,5,-1.04468783743009,3,3,1,0,0,0,NA,NA,5,5,1,1,35,4,1,3,1,0,0,0,1,0,0,1,0,3,1,0.7259314,7.569198,0,1,14.8333333333333,0,0,0,0,0,0,0,0,2,14
"94573092",1,0,0,0,0,1,0,2,52,12,13.36908,3,3.347201,1,0.929593,3.71357206670431,0,0,0,4,3,1,6,4.4,4.243704,7,2.910392,-0.0005413742,1,2,1.100092,3,1.068472,0,1,0,5,4.363035,1,0.8700154,52,4,1,4,0,0,0.06048632,0,0.1127865,0,0.05724351,0,0,3,1,1,7.569198,0,1,17.3333333333333,0,0,0,0,0,0,0,0,0,16
"94573223",1,1,1,1,1,5,2,2,49,NA,NA,1,1,0,0,3.13549421592915,0,1,0,5,7,0,4,5,5,8,1,0.532608135940035,3,3,1,3,0,0,0,1,NA,NA,0,0,49,3.5,1,3,0,0,0,0,0,0,0,0,0,4,1,0.7259314,7.569198,0,1,19.1666666666667,0,0,0,0,0,NA,NA,0,0,12
"94573232",1,1,1,NA,NA,2,0,1,NA,16,17,5,5,1,1,NA,NA,NA,NA,3.75,2,NA,NA,4.6,4.4,2,0,NA,0,2,2,0,0,NA,NA,NA,4.5,5,1,0,NA,NA,1,NA,NA,NA,NA,NA,NA,0,0,NA,0,NA,NA,0.7259314,7.569198,NA,1,18.3333333333333,0,0,0,1,0,0,0,0,0,16
"94573418",1,0,0,0,0,4,3,2,39,12,13.36908,5,3.347201,1,0.929593,3.17805383034795,0,0,0,2.75,3,4,3,2.8,4.243704,5,2.910392,-0.0005413742,2,0,1.100092,2,1.068472,0,1,0,5,4.363035,1,0.8700154,39,2,1,4,0,0,0.06048632,1,0.1127865,0,0.05724351,0,0,4,1,0,7.569198,0,1,15.1666666666667,0,0,0,0,0,0,0,0,1,14
"94573439",1,1,1,1,1,3,1,1,40,17,17,5,5,1,1,4.61512051684126,0,0,0,4.25,7,3,3,5,5,4,3,-0.0686695676091736,2,2,3,1,0,1,NA,NA,5,5,1,1,40,3.5,1,4,0,0,0,0,0,0,0,0,0,4,1,0.7259314,7.569198,0,1,15.5,0,1,0,0,0,0,0,0,0,16
"94573497",1,1,1,1,1,4,1,1,38,12,14,2,2,0,1,3.58351893845611,0,0,0,4.75,7,6,3,4.4,4,1,1,0.332182234756965,4,3,2,0,0,0,NA,NA,4.5,4.5,1,1,38,4,1,3,0,0,0,0,0,0,0,0,0,3,1,0.7259314,7.569198,0,1,15.25,0,0,0,0,0,0,0,0,0,14
"94573691",0,0,0,NA,NA,1,0,2,NA,13.22558,13.36908,3.350598,3.347201,0.7734247,0.929593,NA,NA,NA,NA,2,4.608819,0,3,4.430109,4.243704,3.951984,2.910392,NA,1.807349,2.090406,1.100092,1.280745,1.068472,NA,0,0,4.341575,4.363035,0.8798627,0.8700154,NA,NA,1,NA,NA,0.0141125,0.06048632,0.1901437,0.1127865,0.04313021,0.05724351,NA,0,NA,NA,1,7.569198,NA,1,18.9166666666667,0,0,0,0,0,5,1,0,0,12
"94573693",1,1,1,1,1,4,1,1,37,12,10,1,3,0,1,3.04452243772342,0,0,1,4.5,7,NA,NA,5,4.8,5,2,NA,2,3,1,2,1,0,NA,NA,4,4,1,1,NA,2.5,1,3,1,NA,NA,NA,NA,0,0,1,0,3,1,0.7259314,7.569198,0,1,17.5833333333333,0,0,0,0,0,0,0,0,0,14
"94573699",1,0,0,0,0,1,0,3,43,12,13.36908,3,3.347201,1,0.929593,1.09861228866811,1,1,0,3.5,4,2,3,3.8,4.243704,3,2.910392,-0.0005413742,4,3,1.100092,1,1.068472,0,NA,NA,5,4.363035,1,0.8700154,43,2,1,3,1,0,0.06048632,0,0.1127865,0,0.05724351,1,0,3,2,0,7.569198,0,0,17.75,0,0,0,0,0,2,0,0,1,14
"94573925",1,1,1,1,1,7,1,2,39,NA,NA,1,1,0,0,3.36729582998647,0,1,0,4.5,7,0,1,4.4,3.6,3,1,0.332182234756965,2,3,2,2,1,0,0,1,NA,NA,1,1,39,3.5,1,4,1,0,0,0,0,0,0,1,0,3,1,0.7259314,7.569198,0,1,19.1666666666667,0,1,0,0,0,0,0,0,0,12
"94573941",1,1,0,1,1,2,0,1,32,12,12,4,5,1,1,3.98898404656427,0,0,0,3.75,7,2,3,4.6,4.8,3,1,0.332182234756965,3,1,2,1,1,0,0,0,4,4.5,1,1,32,1,1,4,1,0,NA,0,NA,0,0,1,0,4,2,1,9,1,1,14.4166666666667,0,0,0,0,0,5,0,0,NA,12
"94573943",1,1,0,1,1,4,1,2,43,13,13,5,3,1,1,3.52636052461616,0,0,0,4,1,0,2,4.6,5,4,3,-0.128924324574191,0,2,2,1,1,0,NA,NA,4,5,1,1,43,3.5,1,5,0,NA,NA,NA,NA,0,0,1,0,4,2,1,7.569198,NA,1,17.3333333333333,0,0,0,0,0,3,0,0,NA,13
"94573944",1,1,0,1,1,7,4,1,45,10,14,3,2,1,1,3.71357206670431,0,0,0,3,2,1,6,4,3,3,3,0.131756333573896,0,2,0,1,1,0,NA,NA,3,5,1,1,45,4,1,4,0,NA,NA,NA,NA,0,0,1,0,4,1,1,7.569198,NA,0,19.5,0,0,1,0,1,3,4,1,0,12
"94573949",0,0,0,NA,NA,1,0,3,NA,13.22558,13.36908,3.350598,3.347201,0.7734247,0.929593,NA,NA,NA,NA,4.75,4.608819,NA,NA,4.430109,4.243704,3.951984,2.910392,NA,1.807349,2.090406,1.100092,1.280745,1.068472,NA,NA,NA,4.341575,4.363035,0.8798627,0.8700154,NA,NA,1,NA,NA,0.0141125,0.06048632,0.1901437,0.1127865,0.04313021,0.05724351,NA,0,NA,NA,1,7.569198,NA,1,18.8333333333333,0,0,0,0,0,0,0,0,0,16
"94573951",1,1,1,1,1,3,1,3,55,12,12,4,2,1,1,3.58351893845611,0,0,0,4.75,5,0,3,5,5,2,3,0.532608135940035,1,2,1,0,0,0,NA,NA,2.5,2.5,1,1,55,4,1,4,0,0,0,0,0,0,0,0,0,4,1,0.7259314,7.569198,0,0,17.8333333333333,0,0,0,0,0,0,0,0,0,12
"94573955",1,1,1,1,1,4,2,2,44,16,17,2,5,0,1,5.30330490805908,0,0,0,4.25,7,6,3,5,4.8,3,5,0.532608135940035,4,3,1,0,3,1,NA,NA,4,4,1,1,44,4,1,5,0,0,0,1,1,0,0,0,0,4,1,0.7259314,7.569198,0,0,15.0833333333333,0,0,0,0,0,0,0,0,0,18
"94573957",1,1,0,1,1,2,0,NA,42,17,17,5,2,1,1,3.43398720448515,0,0,0,5,5,3,3,3.6,4.8,7,5,0.532608135940035,0,1,0,2,2,0,0,1,4.5,3.5,1,1,42,4,1,3,0,NA,NA,NA,NA,0,0,0,0,4,1,0,7.569198,NA,1,17.0833333333333,NA,0,0,0,0,5,0,NA,NA,14
"94574027",1,1,1,1,1,3,1,3,51,NA,NA,3,5,1,1,NA,0,0,0,5,6,4,3,5,5,4,4,0.993714695271192,2,3,2,2,3,1,1,1,4.5,4.5,1,1,51,4,1,5,0,0,0,0,0,0,0,0,0,4,1,0.7259314,7.569198,0,0,17.5,0,0,0,0,0,0,0,0,0,16
"94574105",1,0,0,0,1,1,0,1,38,17,13.36908,5,3.347201,1,0.929593,3.25809653802148,0,0,0,4.75,2,1,4,4.4,4.243704,3,2.910392,-1.90664619912739,1,2,1.100092,1,1.068472,1,0,1,4.5,4.363035,1,0.8700154,38,4,1,3,0,0,0.06048632,0,0.1127865,0,0.05724351,0,0,4,2,0,7.569198,0,1,15.6666666666667,0,1,0,0,0,0,0,0,NA,16
"94574112",1,0,0,1,0,2,1,3,39,16,13.36908,1,3.347201,0,0.929593,1.94591014905531,1,1,NA,4.5,1,6,6,4.8,4.243704,4,2.910392,-0.0005413742,1,0,1.100092,0,1.068472,1,0,0,4.5,4.363035,1,0.8700154,39,1,1,2,1,0,0.06048632,1,0.1127865,0,0.05724351,1,0,4,1,1,7.569198,0,1,16.5833333333333,0,1,0,0,0,1,2,1,0,13
