"ResidentMotherPresence","ResidentFatherPresence","ResidentBiologicalParents","ParentMarried","ParentPartnered","HouseholdSize","NumberSiblings","BirthOrder","ParentAge","MotherEducation","FatherEducation","MotherOccupationPrestige","FatherOccupationPrestige","MotherWorkForPay","FatherWorkForPay","FamilyIncome","PublicAssistance","Welfare","EconomicHardship","FamilySocialSupport","SharedDinner","IntergenerationalClosure","ParentConnectionFriends","MotherRelationshipQuality","FatherRelationshipQuality","MotherSharedActivity","FatherSharedActivity","ParentPartnerRelationship","ParentControl","MotherSupervision","FatherSupervision","MotherInvolveSchool","FatherInvolveSchool","ParentPTA","MotherEducationExpectation","FatherEducationExpectation","MotherNativity","FatherNativity","ParentYearsInUS","ParentReligiosity","EnglishHome","ParentHealth","ParentSmoke","MotherAlcoholic","FatherAlcoholic","MotherObese","FatherObese","MotherDisable","FatherDisable","SmokerHousehold","DrugHousehold","FamilyAccessMedicalCare","ParentPreviousRelationship","NonresidentBioFatherDeceased","YearsLiveStepfather","BornToAdolescentParent","Sex","Age","Latinx","Black","NativeAmerican","AAPI","OtherRace","EmotionalAbuse","PhysicalAbuse","BioMotherIncarceration","BioFatherIncarceration","EducationAttainment"
"1","1","0","1","1",3,1,"1",45,17,17,5,5,"1","1",3.98898404656427,"0","0","0",3.5,7,3,6,4.8,4.8,6,7,0.592862892905053,2,3,1,3,3,"0",5,5,"1","1",45,1,"1",4,"0","0","0","0","0","0","0","0","0",1,2,"0.7259314",7.569198,"0","1",14.9166666666667,"0","0","0","0","0",5,0,0,0,19
"1","0","0","0","0",3,2,"1",38.16,12,13.36908,3,3.347201,"1","0.929593",2.62113480181548,"1","1","1",4.75,4,1.51666666666667,3.58,4.8,4.243704,1,2.910392,0.0183783560030389,3,2,1.100092,0,1.068472,"0",5,4.363035,"1","0.8700154",37.77,3.5325,"1",3.15,"0","0","0.06048632","0","0.1127865","0","0.05724351","0","0",2.9,1.36333333333333,"1",7.569198,"0","0",17.5833333333333,"0","1","0","0","0",0,0,0,0,12
"1","1","0","0","1",5,2,"2",35,10,11.3236908,1,2,"0","1",1.6094379124341,"1","1","0",4.25,1,0,1,2.6,4,1,2,-1.50579439676125,0,3,1,1,2,"0",4,4,"1","1",35,2,"1",3,"1","0","0","1","0","1","0","1","0",4,3,"1",16.9166666666667,"0","0",16.9166666666667,"0","0","0","0","0",0,0,9,2.43,16
"1","1","1","1","1",4,1,"1",48,10,10,3,2,"1","1",2.94443897916644,"0","1","1",5,0,2,3,5,5,3,2,-1.19130858745456,5,2,1,1,1,"0",1,1,"1","1",48,2.5,"1",3,"1","0","0","0","0","0","0","1","0",2,1,"0.7259314",7.569198,"0","0",18.9166666666667,"0","0","0","0","0",0,0,0,0,10
"1","0","0","1","1",1,0,"1",45,17,13.36908,5,3.347201,"1","0.929593",3.8286413964891,"0","0","0",4,0,0,3,4.8,4.243704,3,2.910392,-0.0686695676091736,0,2,1.100092,0,1.068472,"1",4,4.363035,"1","0.8700154",45,3.5,"1",3,"0","0","0.06048632","0","0.1127865","0","0.05724351","0","0",4,2,"1",7.569198,"0","0",18.0833333333333,"0","1","0","0","0",0,0,0,0.1475,14
"1","0","0","0","0",4,3,"1",33,10,13.36908,3,3.347201,"1","0.929593",1.94591014905531,"1","1","1",4,7,0,3,4.4,4.243704,2,2.910392,-0.0005413742,4,3,1.100092,0,1.068472,"0",3,4.363035,"1","0.8700154",33,4,"1",3,"1","0","0.06048632","0","0.1127865","0","0.05724351","1","0",1,1,"0",7.569198,"1","1",15.1666666666667,"0","1","0","0","0",1,1,0,5,14
"0","0","0","1","1",2,0,"1",38.99,13.22558,13.36908,3.350598,3.347201,"0.7734247","0.929593",3.79860602666978,"0","0","0",3.75,4.608819,1.095,3.68363636363636,4.430109,4.243704,3.951984,2.910392,-0.0213290870551372,1.807349,2.090406,1.100092,1.280745,1.068472,"0",4.341575,4.363035,"0.8798627","0.8700154",38.4958333333333,2.78766666666667,"1",3.71866666666667,"0","0.0141125","0.06048632","0.1901437","0.1127865","0.04313021","0.05724351","0","0",3.65,1.63833333333333,"1",7.569198,"0","1",18.0833333333333,"0","0","0","0","0",5,3,0,0,14
"1","0","0","0","0",2,1,"1",44,17,13.36908,5,3.347201,"1","0.929593",3.43398720448515,"1","1","0",4.25,2,0,2,4.4,4.243704,4,2.910392,-0.0005413742,2,2,1.100092,1,1.068472,"0",3.5,4.363035,"1","0.8700154",44,4,"1",4,"0","0","0.06048632","0","0.1127865","0","0.05724351","0","0",2,1,"0",7.569198,"0","0",15.4166666666667,"0","0","0","0","0",1,2,0,0,12
"1","1","1","1","1",4,2,"1",41,16,16,5,5,"1","1",4.30406509320417,"0","0","0",4.75,5,1,3,5,4.6,6,2,0.131756333573896,2,3,1,2,1,"0",5,5,"1","1",41,4,"1",4,"0","0","0","0","0","0","0","0","0",4,1,"0.7259314",7.569198,"0","0",16.6666666666667,"0","1","0","0","0",5,0,0,0,12
"1","1","1","1","1",4,2,"1",40,16,17,1,5,"0","1",5.52545293913178,"0","0","0",4.5,7,6,3,4.4,4.4,5,2,0.532608135940035,5,3,2,1,0,"1",5,5,"0","0",9,4,"1",5,"0","0","0","0","0","0","0","0","0",4,1,"0.7259314",7.569198,"0","1",14.75,"1","0","0","0","0",3,1,1,0,19
"1","1","1","1","1",4,1,"2",51,11.0545116,11.3425,1,2.84,"0","1",2.51700902140809,"0","1","0",5,0,0,3,4.4,4.4,5,5,0.993714695271192,5,3,2,3,3,"0",1,1,"1","1",51,1,"1",3,"1","0","0","0","0","0","0","1","0",2,1,"0.7259314",7.569198,"0","1",16.8333333333333,"0","0","1","0","0",1,1,0,0,10
"1","1","1","1","1",3,1,"2",52,12,16,4,5,"1","1",3.93182563272433,"0","0","0",3.25,7,4,3,4.4,3.6,4,6,-0.7302020281234,3,2,0,1,2,"1",3.5,4,"1","1",52,3,"1",4,"0","0","0","1","1","0","0","0","0",3,1,"0.7259314",7.569198,"0","0",15.6666666666667,"0","0","0","0","0",4,0,0,0,16
"1","0","0","1","1",3,1,"1",30,12,13.36908,2,3.347201,"1","0.929593",3.71357206670431,"0","1","0",5,7,0,0,4.6,4.243704,10,2.910392,-1.04468783743009,4,1,1.100092,3,1.068472,"0",3,4.363035,"1","0.8700154",30,3.5,"1",4,"0","0","0.06048632","1","0.1127865","0","0.05724351","0","0",4,2,"0",7.569198,"1","0",13.3333333333333,"0","1","0","0","0",2,2,0.84,2,12
"1","1","1","1","1",3,1,"2",40,10,10,5,3,"1","1",3.71357206670431,"0","0","0",4.5,6,3,3,4.6,4.8,2,2,-0.329350225757261,0,3,1,0,0,"0",1,1,"1","1",40,3.5,"1",4,"0","0","0","0","0","0","0","1","0",4,1,"0.7259314",7.569198,"0","0",18.1666666666667,"1","0","0","0","1",0,0,0,0,14
"1","1","1","1","1",3,1,"2",43,12,16,5,3,"1","1",3.52636052461616,"0","0","0",4.75,7,0,4,5,4.8,2,2,-0.329350225757261,0,3,2,1,1,"0",5,4.5,"0","1",43,1,"1",4,"0","0","0","1","1","0","0","1","0",4,1,"0.7259314",7.569198,"0","0",17.3333333333333,"0","0","0","1","0",0,0,0,0,14
"1","1","1","1","1",2,0,"2",37,10,10,3,3,"1","1",3.3322045101752,"0","0","0",3.75,7,0,6,4.6,5,3,4,0.332182234756965,2,2,1,0,0,"0",2.5,4.5,"1","1",37,3,"1",5,"1","0","0","0","1","0","0","1","1",4,1,"0.7259314",7.569198,"0","1",16.8333333333333,"0","0","1","0","0",3,0,0,5,14
"1","1","1","1","1",5,1,"1",34,16,12,4,3,"1","1",3.73766961828337,"0","0","1",4.75,7,1,6,5,4.4,8,6,-0.930627929306469,2,2,2,3,1,"0",5,5,"1","1",34,3.5,"1",5,"1","0","0","0","0","0","0","1","0",4,1,"0.7259314",7.569198,"0","0",15.5833333333333,"0","1","0","0","0",0,0,0,0,16
"1","1","0","1","1",6,2,"2",35,8,8,1.98,2.35,"0","0",3.13549421592915,"0","0","0",2.75,2,2,3.26,1.6,2,0,0,0.332182234756965,5,3,3,0,0,"0",5,5,"0","0",2.66666666666667,3.5,"0",2,"0","0","0","0","0","0","0","0","0",4,1,"1",13,"0","1",14.6666666666667,"1","0","1","0","0",0,0,0,0,13
"1","1","1","1","0",4,2,"2",33,12,10,1,3,"0","1",3.58351893845611,"0","1","0",4.25,4,2,5,3.8,4,0,0,-0.0005413742,5,3,3,0,0,"0",5,5,"1","1",33,3,"1",4,"1","0","0","0","0","0","0","1","0",3,0,"0.7259314",7.569198,"0","0",13.8333333333333,"0","0","0","0","0",0,0,0,5,10
"1","1","1","1","1",3,1,"2",40,17,17,5,2,"1","1",4.45434729625351,"0","0","0",5,3,2,3,3.8,4.4,5,5,0.993714695271192,5,2,0,1,1,"0",5,5,"1","1",40,4,"1",5,"0","0","0","0","0","0","0","0","0",4,1,"0.7259314",7.569198,"0","0",14.5,"0","1","0","0","0",1,0,0,0,16
"1","0","0","0","0",2,0,"4",41,10,13.36908,3,3.347201,"1","0.929593",3.13549421592915,"0","0","1",3.25,4,1,6,4.4,4.243704,1,2.910392,-0.0005413742,2,3,1.100092,0,1.068472,"0",3,4.363035,"1","0.8700154",41,2.5,"1",4,"1","0","0.06048632","1","0.1127865","0","0.05724351","1","0",1,2,"0",7.569198,"0","0",16.5,"0","0","0","0","0",2,0,0,1,10
"1","1","1","1","1",4,1,"2",45,10,13,1,2,"0","1",3.47918670577052,"0","0","0",2.75,0,0,2,4.2,3.6,1,1,0.532608135940035,6,3,0,0,0,"0",2.5,2.5,"1","1",45,4,"1",2,"0","0","0","0","0","0","0","1","0",4,1,"0.7259314",7.569198,"0","0",17.9166666666667,"0","0","0","0","0",0,0,0,0,12
"1","1","1","1","1",4,2,"1",46,17,17,5,5,"1","1",6.21660610108486,"0","0","0",4.25,7,0,3,4.6,4.2,5,3,0.332182234756965,2,2,2,2,2,"1",5,5,"1","1",46,4,"1",5,"0","0","0","0","0","0","0","0","0",4,1,"0.7259314",7.569198,"0","1",16.5,"0","0","0","0","0",0,0,0,0,18
"1","0","0","0","1",2,0,"1",35,12,13.36908,3,3.347201,"1","0.929593",2.56494935746154,"1","1","0",2.75,4,1,2,4.2,4.243704,5,2.910392,0.131756333573896,0,1,1.100092,1,1.068472,"0",4.5,4.363035,"1","0.8700154",35,1,"1",3,"1","1","0.06048632","1","0.1127865","0","0.05724351","1","0",2,3,"1",7.569198,"1","0",18.9166666666667,"0","1","0","0","0",4,0,1,1.08,14
"1","1","1","1","1",4,2,"2",42,8,8,2,3,"0","1",3.2188758248682,"0","1","0",3.5,0,1,5,4.2,3,4,3,-1.90664619912739,3,3,0,2,2,"0",5,4.5,"0","0",42,3.5,"0",3,"0","0","1","0","0","0","0","1","0",2,1,"0.7259314",7.569198,"0","1",19.25,"1","0","0","0","1",4,1,0,0,14
"1","1","1","1","1",3,1,"3",38,12,12,4,3,"1","1",3.7413742924884,"0","0","0",5,7,1,6,4.4,4.4,1,2,-0.7302020281234,3,3,1,0,0,"0",4,4.5,"1","1",38,1,"1",5,"1","0","0","0","0","0","0","1","0",4,1,"0.7259314",7.569198,"0","0",13.3333333333333,"0","0","0","0","0",0,0,0,0,16
"1","1","1","1","1",4,2,"1",46,17,16,5,5,"1","1",4.33073334028633,"0","0","0",3.75,4,0,3,5,4,4,2,-0.128924324574191,2,2,2,1,1,"1",5,5,"1","1",46,3,"1",4,"0","0","0","0","0","0","0","1","0",4,1,"0.7259314",7.569198,"0","1",17.5833333333333,"0","0","0","0","0",0,0,0,0,16
"1","1","1","1","1",3,1,"1",42,16,17,4,5,"1","1",3.93182563272433,"0","0","0",3.5,5,2,3,3.4,5,3,3,0.332182234756965,1,2,2,0,1,"0",3,3,"1","1",42,3.5,"1",5,"1","0","0","0","0","0","0","1","0",4,1,"0.7259314",7.569198,"0","1",16.25,"0","0","0","0","0",0,0,0,0,14
"1","1","1","1","1",3,1,"1",39.63,16,14,5,2,"1","1",3.86745905675243,"0","0","0",4,7,1,3,3.6,4,7,4,0.140420663806595,6,3,3,3,2,"1",4.5,4.5,"0","0",33.1708333333333,3.42,"1",4.004,"0","0","0","0","0","0","0","0","0",3.73,1.03,"0.7259314",7.569198,"0","0",15.6666666666667,"0","0","0","1","0",0,0,0,0,18
"1","0","0","0","0",2,0,"1",46.8,14,13.36908,1,3.347201,"0","0.929593",3.83767126636092,"0","0","0",4.5,2,2.765,3.48,5,4.243704,5,2.910392,0.0194216031209705,0,3,1.100092,0,1.068472,"1",5,4.363035,"1","0.8700154",46.44,3.0225,"1",3.585,"0","0","0.06048632","0","0.1127865","0","0.05724351","0","0",3.78,1.105,"1",7.569198,"0","0",17.5833333333333,"0","0","0","0","0",0,0,0,0,18
"1","1","0","1","1",4,2,"3",43,12,12,4,5,"1","1",4.36944785246702,"0","1","0",3.75,7,0,2,3,4.6,1,2,0.332182234756965,1,1,1,0,1,"0",4,4,"1","1",43,1,"1",4,"0","0","0","0","0","0","0","0","0",4,2,"0.7259314",7.569198,"0","0",16.9166666666667,"0","0","0","0","0",0,0,0,0,12
"1","0","0","0","0",3,1,"1",40,13,13.36908,1,3.347201,"0","0.929593",2.35106655909613,"1","1","0",3.75,7,1,3,5,4.243704,5,2.910392,-0.0005413742,0,3,1.100092,1,1.068472,"0",4,4.363035,"1","0.8700154",40,2,"1",2,"1","0","0.06048632","0","0.1127865","0","0.05724351","1","0",4,1,"1",7.569198,"0","1",17.6666666666667,"0","0","0","0","0",0,0,0,2,10
"1","1","0","1","1",5,0,"1",39.89,12.5990232,12.36,4,3,"1","1",3.67453967982097,"0","0","0",4,6,1.71,3.8,5,4.2,4,0,-0.108898311061264,3,1,1,1,0,"0",5,5,"1","1",38.6466666666667,2.835,"1",3.84,"1","0","0","0","0","0","0","1","0",3.72,1.69,"0",7.569198,"0","1",18.3333333333333,"0","0","0","0","0",5,4,0,0.486666666666667,14
"1","1","1","1","1",3,1,"1",52,13,13,3,2,"1","1",3.43398720448515,"0","0","0",3.25,7,1,2,5,5,6,1,-0.329350225757261,3,2,3,0,0,"0",3,3,"1","1",52,1,"1",5,"1","0","1","0","0","0","0","1","1",4,1,"0.7259314",7.569198,"0","0",15.6666666666667,"0","0","0","0","0",0,0,0,1,14
"1","0","0","0","0",3,2,"1",33,16,13.36908,5,3.347201,"1","0.929593",3.04452243772342,"0","0","0",2.75,0,2.68,3.74,2.2,4.243704,6,2.910392,-0.0005413742,4,2,1.100092,2,1.068472,"1",5,4.363035,"1","0.8700154",33,4,"1",4,"1","0","0.06048632","0","0.1127865","0","0.05724351","1","0",2,1.986,"1",7.569198,"0","1",14,"0","0","0","0","0",3,1.03,0,1,14
"1","1","0","1","1",3,1,"2",36.93,12,12,3,3,"1","1",3.68584142019529,"0","0","0",2.25,3,1,3,3.4,2.4,5,0,-0.38876551389636,4,2,2,1,0,"0",5,5,"1","1",34.865,2.57,"1",3.33666666666667,"1","0","0","1","0","0","0","1","0",3.4725,2.14,"1",2,"0","1",14,"0","0","0","0","0",5,2,0,5,14
"1","0","0","0","0",3,1,"4",47.52,10,13.36908,3,3.347201,"1","0.929593",3.00396162541384,"0","0","0",4.25,4,1.20333333333333,3.31,4.4,4.243704,1,2.910392,-0.0444576282962026,0,2,1.100092,0,1.068472,"0",4.5,4.363035,"1","0.8700154",47.3435,3.34,"1",3.15285714285714,"0","0","0.06048632","0","0.1127865","0","0.05724351","0","0",2.74,1.13,"0",7.569198,"0","1",18.4166666666667,"0","1","0","0","0",0,0,0,0.111666666666667,12
"1","1","0","1","1",5,2,"1",35,12,12,3,3,"1","1",3.43398720448515,"0","0","0",3,4,1,3,5,5,3,1,-3.16945636319082,4,2,1,1,0,"0",5,5,"1","1",35,3.5,"1",3,"1","0","0","0","0","0","0","1","0",3,1,"0",17.6666666666667,"1","0",17.6666666666667,"0","1","0","0","0",0,0,0,0,12
"1","1","1","1","1",3,1,"1",40.102,14,12,4,3,"1","1",3.95886477807071,"0","0","0",4.75,6,3.22166666666667,3.245,5,4.6,7,4,0.264928557653588,1,2,1,2,2,"1",5,5,"1","1",40.15,3.5625,"1",4.15,"0","0","0","0","0","0","0","0","0",3.84,1.02,"0.7259314",7.569198,"0","1",17.3333333333333,"0","0","0","0","0",0,0,0,0,14
"1","1","0","1","1",5,1,"4",40,12,12,5,5,"1","1",4.26267987704132,"0","0","1",5,7,1,3,5,5,4,4,-0.790456785088418,2,2,2,2,2,"1",4,4,"1","1",40,2,"1",3,"1","0","0","0","0","0","0","1","0",3,1,"1",7.569198,"0","0",15.5833333333333,"0","1","0","0","0",1,0,0,0,10
"1","0","0","0","0",2,1,"1",36,12,13.36908,3,3.347201,"1","0.929593",3.36729582998647,"1","1","0",4.25,1,2,3,4.4,4.243704,1,2.910392,-0.0005413742,1,1,1.100092,1,1.068472,"0",5,4.363035,"1","0.8700154",36,3,"1",3,"0","0","0.06048632","0","0.1127865","0","0.05724351","0","0",3,2,"1",7.569198,"0","1",15.75,"0","1","0","0","0",2,0,1,0,14
"1","1","1","1","1",3,1,"1",42,16,17,5,5,"1","1",5.01727983681492,"0","0","0",3,1,6,6,4.4,3,2,0,-0.128924324574191,1,1,1,0,0,"0",5,5,"1","1",42,4,"1",5,"0","0","0","0","0","0","0","0","0",4,1,"0.7259314",7.569198,"0","1",16.5,"0","0","0","0","0",5,0,0,0,16
"1","0","0","0","1",4,2,"1",36,12,13.36908,2,3.347201,"1","0.929593",0,"1","1","1",2.75,5,0,5,4.4,4.243704,4,2.910392,-0.443410133880885,0,2,1.100092,1,1.068472,"0",4.5,4.363035,"1","0.8700154",36,3,"1",3,"0","0","0.06048632","0","0.1127865","0","0.05724351","0","0",3,3,"1",7.569198,"0","1",17.5,"0","0","0","0","0",5,5,0,0,14
"1","1","1","1","0",2,0,"2",46,12,12,1,5,"0","1",4.06044301054642,"0","0","0",2.75,4,6,3,2.6,4.2,2,1,-0.0005413742,2,3,1,0,0,"0",4,4,"1","1",46,2,"1",3,"1","0","0","0","0","0","0","1","0",4,0,"0.7259314",7.569198,"0","1",16.25,"0","0","0","0","0",5,0,0,0,14
"1","1","1","1","1",3,1,"1",41,14,13.6236908,2,2,"1","1",4.72738781871234,"0","0","0",3.25,7,0,6,3.8,3.6,1,0,-0.128924324574191,1,2,0,0,0,"0",4.5,5,"1","1",41,4,"1",3,"1","0","0","0","0","0","0","1","0",4,1,"0.7259314",7.569198,"0","1",12.9166666666667,"0","1","0","0","0",0,0,0,0,13
"1","1","1","1","1",2,0,"1",40,12,12,5,2,"1","1",4.39444915467244,"0","0","0",4,7,0,3,4.4,4.4,6,4,0.131756333573896,2,2,2,2,2,"0",5,5,"1","1",40,1,"1",5,"1","0","1","1","1","0","0","1","0",4,1,"0.7259314",7.569198,"0","0",15.75,"0","0","0","0","0",0,0,0,0,13
"1","1","1","1","1",7,5,"2",31,10,10,2,3,"0","1",3.08441028003562,"0","1","0",4.4425,7,2,6,4.8,5,6,7,-0.7302020281234,3,3,2,3,3,"1",5,5,"1","1",31,1,"1",3,"1","0","0","1","0","0","0","1","0",4,1,"0.7259314",7.569198,"1","0",14.0833333333333,"1","0","0","0","0",2,0,0,0,12
"1","1","1","0","0",6,4,"4",42,13.4895116,12.3973816,5,2,"1","0",2.63905732961526,"0","1","1",4.75,4,0,3,5,4.6,5,3,-0.0005413742,2,2,3,2,2,"0",5,5,"1","1",42,4,"1",5,"0","0","0","0","0","0","0","1","0",4,2,"0.7259314",7.569198,"0","1",14.6666666666667,"0","0","0","0","1",2,0,0,0,14
"1","1","0","0","0",2,0,"1",34,12,12,2,3,"0","1",3.71357206670431,"1","1","1",3.5,7,0,2,3.4,1.6,4,0,-0.0005413742,3,3,1,1,0,"0",4,2,"1","1",34,3.5,"1",3,"1","0","0","1","0","0","0","1","0",4,2,"1",4,"0","1",13.9166666666667,"0","0","0","0","0",5,0,0,0,14
"1","1","1","1","1",5,2,"4",46,12,16,4,5,"1","1",3.25809653802148,"0","0","0",4,7,0,5,3.8,4.4,2,3,0.131756333573896,6,2,3,1,1,"1",3,3,"1","1",46,4,"1",4,"0","0","0","0","0","0","0","1","0",2,1,"0.7259314",7.569198,"0","0",16.5,"0","0","0","0","0",0,0,0,0,10
"1","0","0","0","0",2,1,"1",39.88,16,13.36908,5,3.347201,"1","0.929593",3.54750319382971,"0","0","0",4.5,7,2.4875,3.56,4.8,4.243704,5,2.910392,0.0102962204045369,0,2,1.100092,1,1.068472,"1",5,4.363035,"1","0.8700154",39.62,3.58833333333333,"1",4.14333333333333,"0","0","0.06048632","0","0.1127865","0","0.05724351","0","0",3.82,1.0125,"1",7.569198,"0","1",15,"0","1","0","0","0",0,0,0,0,14
"1","1","0","1","1",4,0,"1",37,14,12,4,2,"1","1",3.89182029811063,"0","0","0",2.5,7,0,4,4.2,2.8,7,6,-0.0686695676091736,1,2,2,3,3,"0",3,3,"1","1",37,2.5,"1",3,"1","0","0","0","0","0","0","1","0",3,1,"1",7.569198,"0","0",15.75,"0","0","0","0","0",5,5,0,15,10
"1","1","0","1","1",2,0,"1",48,14,12,4,3,"1","1",4.18965474202643,"0","0","0",3.5,7,0,6,4.6,5,7,7,0.332182234756965,2,3,2,2,3,"0",5,5,"1","1",48,3.5,"1",5,"0","0","0","0","0","0","0","0","0",4,2,"0.7259314",7.569198,"0","1",17.8333333333333,"0","0","0","0","0",0,0,0,0,12
"1","0","0","0","1",5,2,"2",37.63,10,13.36908,1,3.347201,"0","0.929593",2.41825073433452,"1","1","1",4,7,1.03666666666667,3.76,4.4,4.243704,3,2.910392,-0.486744983200257,7,3,1.100092,0,1.068472,"0",4,4.363035,"1","0.8700154",37.82,2.845,"1",2.8075,"1","0","0.06048632","0","0.1127865","0","0.05724351","1","0",2.87428571428571,2.07,"0",7.569198,"0","1",15.75,"0","1","0","0","0",0,0,0,2,10
"1","0","0","0","0",3,2,"1",34,13,13.36908,2,3.347201,"1","0.929593",2.70805020110221,"0","0","0",4.5,7,1,5,4.2,4.243704,2,2.910392,-0.0005413742,3,3,1.100092,0,1.068472,"0",5,4.363035,"1","0.8700154",34,3,"1",4,"0","0","0.06048632","0","0.1127865","0","0.05724351","0","1",2,1,"1",7.569198,"0","1",15,"0","1","0","0","0",0,2,0,0,12
"1","1","1","1","1",4,2,"2",41,16,16,5,2,"1","1",4.0943445622221,"0","0","0",5,7,2,3,4.8,4.8,6,4,0.592862892905053,2,1,2,1,0,"1",4,4,"1","1",41,3,"1",3,"0","0","0","0","0","0","0","1","0",4,1,"0.7259314",7.569198,"0","0",16.5,"1","0","0","0","0",0,0,0,0,14
"1","1","1","1","1",4,1,"1",34,16,14,2,2,"1","1",4.39444915467244,"0","0","0",3.75,5,2,3,4.8,4.4,5,2,-0.383155376915867,3,3,2,1,0,"1",4.5,4,"1","0",34,2,"1",5,"0","0","0","0","0","0","0","1","0",4,1,"0.7259314",7.569198,"0","0",13.5,"0","0","0","0","1",0,0,0,0,14
"1","0","0","1","1",3,1,"1",40,17,13.36908,5,3.347201,"1","0.929593",4.33073334028633,"0","0","0",4.25,7,6,3,3.6,4.243704,7,2.910392,0.793288794088122,1,3,1.100092,2,1.068472,"1",5,4.363035,"1","0.8700154",40,4,"1",5,"0","0","0.06048632","0","0.1127865","0","0.05724351","0","0",4,2,"1",7.569198,"0","1",15.1666666666667,"0","0","0","0","0",4,0,0,0.19,18
"1","1","1","1","1",3,1,"1",36,14,16,2,2,"1","1",4.07753744390572,"0","0","0",4.25,7,1,6,5,3.6,5,7,0.532608135940035,4,3,2,2,3,"1",5,5,"1","1",36,2.5,"1",4,"0","0","0","0","0","0","0","1","0",4,1,"0.7259314",7.569198,"0","0",13,"1","0","0","0","1",0,0,0,0,14
"1","1","1","1","1",3,1,"1",33,12,13,5,5,"1","1",4.45434729625351,"0","0","0",5,7,4,3,5,5,6,2,0.993714695271192,2,1,1,3,0,"1",5,5,"1","1",33,2.5,"1",5,"0","0","0","0","0","0","0","0","0",4,1,"0.7259314",7.569198,"0","0",13,"0","0","0","0","0",0,0,0,0,16
"1","0","0","0","0",4,3,"1",34,8,13.36908,1,3.347201,"0","0.929593",2.23471987807352,"1","1","1",4.5,7,0.746666666666667,1,4.4,4.243704,5,2.910392,-0.0005413742,0,3,1.100092,1,1.068472,"0",5,4.363035,"0","0.8700154",14.9166666666667,3.5,"0",5,"0","0","0.06048632","1","0.1127865","0","0.05724351","0","0",2,1,"1",7.569198,"0","1",14.9166666666667,"1","0","0","0","0",1,0,0,0,14
"1","1","1","0","1",2,0,"1",40,12,12,4,3,"1","1",3.58351893845611,"0","0","0",4.75,5,2,6,5,4.8,3,3,-0.52977612694033,0,1,2,1,2,"0",4,3.5,"1","1",40,2.5,"1",4,"0","0","0","0","0","0","0","1","0",4,1,"0.7259314",7.569198,"0","0",17.8333333333333,"0","0","0","0","0",0,0,0,0,10
"1","0","0","0","1",3,1,"1",44,13,13.36908,4,3.347201,"1","0.929593",3.85014760171006,"0","0","0",3.25,2,3,3,3.4,4.243704,6,2.910392,-0.844261936247024,1,2,1.100092,2,1.068472,"0",4.5,4.363035,"1","0.8700154",44,3.5,"1",5,"0","0","0.06048632","0","0.1127865","0","0.05724351","1","0",3,2,"0",7.569198,"0","0",15.1666666666667,"0","0","0","0","0",5,5,0,0.39,10
"1","1","1","1","1",3,1,"2",42,12,12,4,5,"1","1",3.8286413964891,"0","0","0",3.75,2,3,6,4.4,4.2,2,1,0.332182234756965,0,2,2,0,0,"0",3.5,3.5,"1","1",42,1.5,"1",5,"0","0","0","0","0","0","0","1","0",4,1,"0.7259314",7.569198,"0","0",18.5,"0","0","0","0","0",0,0,0,0,14
"1","0","0","0","0",4,2,"3",45,10,13.36908,1,3.347201,"0","0.929593",1.79175946922805,"1","1","1",3.75,7,0,5,5,4.243704,3,2.910392,-0.0005413742,1,3,1.100092,0,1.068472,"0",4.5,4.363035,"1","0.8700154",45,4,"1",2,"0","0","0.06048632","1","0.1127865","1","0.05724351","0","0",3,1,"1",7.569198,"0","1",17.25,"0","1","0","0","0",2,0,0,0,13
"1","0","0","0","1",2,0,"1",33,12,13.36908,3,3.347201,"1","0.929593",3.34868776090987,"0","0","0",3.75,0,0,3,4.4,4.243704,6,2.910392,0.532608135940035,1,1,1.100092,2,1.068472,"1",3,4.363035,"1","0.8700154",33,1,"1",3,"1","0","0.06048632","0","0.1127865","0","0.05724351","1","0",4,3,"1",7.569198,"1","0",16.6666666666667,"0","0","0","0","0",0,0,0,0,12
"1","1","1","1","1",4,1,"4",46.22,14,10,3,3,"1","1",3.75009847586933,"0","0","0",4,6,1.94,3.43,4.8,4.8,7,4,0.11572811815258,2,1,0,2,2,"0",4,3.5,"1","1",45.4575,3.55,"1",3.7,"0","0","0","0","0","0","0","0","0",3.57,1.03,"0.7259314",7.569198,"0","1",18.3333333333333,"0","1","0","0","0",3,2,0,0,14
"1","0","0","0","0",2,1,"1",39,14,13.36908,4,3.347201,"1","0.929593",3.25809653802148,"0","0","0",3.75,4,1,3,4.2,4.243704,4,2.910392,-0.0005413742,1,2,1.100092,0,1.068472,"0",5,4.363035,"1","0.8700154",39,1,"1",4,"0","0","0.06048632","0","0.1127865","0","0.05724351","0","0",3,1,"1",7.569198,"0","0",16.8333333333333,"0","0","0","0","0",2,0,0,0,12
"1","0","0","0","0",2,1,"2",39,12,13.36908,5,3.347201,"1","0.929593",3.46573590279973,"0","0","1",2.5,1,0,3,3.6,4.243704,4,2.910392,-0.0005413742,4,3,1.100092,0,1.068472,"0",4.5,4.363035,"1","0.8700154",39,3,"1",3,"1","0","0.06048632","0","0.1127865","0","0.05724351","1","1",4,2,"1",7.569198,"0","0",17.0833333333333,"0","1","0","0","0",3,1,0,1,14
